title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 المشتركات في حروف المعاني (كتاب نحوى تطبيقى مميز)	 محمد عبدالشافي مكاوي		 أكاديمية مكاوى للتدريب اللغوى		 1444هـ ، 2022م	 الأولى 	 1 	 248 	https://www.lisanarb.com/2023/12/pdf_653.html	https://archive.org/download/lis_n104/lisanarb.com_n1403.pdf https://archive.org/stream/lis_n104/lisanarb.com_n1403#mode/2up 
 النحو الأساسي (نسخة مفهرسة وقابلة للبحث)	 نخبة من الأساتذة			 الكويت	 1414هـ ، 1994م	 الرابعة مزيدة ومنقحة	 1 	 656 	https://www.lisanarb.com/2023/12/pdf_108.html	https://archive.org/download/lis_n103/lisanarb.com_n1302.pdf https://archive.org/download/lis_n100/lisanarb.com_n1009.pdf https://archive.org/stream/lis_n103/lisanarb.com_n1302#mode/2up 
 القاعدة النورانية	 الشيخ نور محمد حقاني	 محمد فاروق الراعى	 مجموعة الفرقان للتعليم	 جدة	 1419هـ ، 1999م	 13 	 1 	 37 	https://www.lisanarb.com/2023/12/pdf_341.html	https://archive.org/download/lis_qu18/lisanarb.com_qu1807.pdf https://archive.org/download/WAQqainor/qainor.pdf https://archive.org/stream/lis_qu18/lisanarb.com_qu1807#mode/2up 
 القاعدة النورانية الفتحية	 الشيخ نور محمد حقاني	 أسامة قاري محمد رفيق	 الجمعية الخيرية لتجفيظ القرآن الكريم	 جدة	 1425هـ ، 2004م	 2 	 1 	 45 	https://www.lisanarb.com/2023/12/pdf_433.html	https://archive.org/download/lis_qu18/lisanarb.com_qu1806.pdf https://archive.org/download/Qaaidah-Nooraaniyyah/Al-Qaa%27idah%20An-Nooraaniyyah%20Al-Fathiyyah.pdf https://archive.org/stream/lis_qu18/lisanarb.com_qu1806#mode/2up 
 القاعدة النورانية (ملون)	 الشيخ نور محمد حقاني	 محمد فاروق الراعى	 مجموعة الفرقان للتعليم	 جدة	 1431هـ	 13 	 1 	 39 	https://www.lisanarb.com/2023/12/pdf_339.html	https://archive.org/download/lis_qu18/lisanarb.com_qu1805.pdf https://archive.org/download/lis_mt22/lis_mt2209.pdf https://archive.org/stream/lis_qu18/lisanarb.com_qu1805#mode/2up 
 الصحيح من أسباب النزول	 د. عصام بن عبد المحسن الحميدان			 السعودية - لبنان	 1420هـ ، 1999م	 الأولى 	 1 	 374 	https://www.lisanarb.com/2023/12/pdf_532.html	https://archive.org/download/lis_qu18/lisanarb.com_qu1803.pdf https://archive.org/stream/lis_qu18/lisanarb.com_qu1803#mode/2up 
 الصحيح المسند من أسباب النزول	 أبى عبد الرحمن مقبل بت هادى الوادعى			 اليمن	 1425هـ ، 2004م	 الأولى 	 1 	 286 	https://www.lisanarb.com/2023/12/pdf_144.html	https://archive.org/download/lis_qu18/lisanarb.com_qu1804.pdf https://archive.org/stream/lis_qu18/lisanarb.com_qu1804#mode/2up 
 الدليل إلى نعلم كتاب الله الجليل (مفهرس)	 حسَّانة بنت محمد ناصر الدِّين الألباني				 1425هـ , 2004م	 الأولى 	 ثلاثة  		https://www.lisanarb.com/2023/12/pdf_423.html	https://archive.org/download/aljalel03/aljalel01.pdf https://archive.org/download/aljalel03/aljalel02.pdf https://archive.org/download/aljalel03/aljalel03.pdf https://archive.org/download/aljalel/aljalel01.pdf https://archive.org/download/aljalel/aljalel02.pdf https://archive.org/download/aljalel/aljalel03.pdf https://archive.org/stream/aljalel03/aljalel01#mode/2up https://archive.org/stream/aljalel03/aljalel02#mode/2up https://archive.org/stream/aljalel03/aljalel03#mode/2up 
 الدليل الميسر لحفظ القرآن الكريم	 د. فاطمة حبشى بتغانم				 1430هـ ، 2009م	 الأولى 	 1 	 33 	https://www.lisanarb.com/2023/12/pdf_895.html	https://archive.org/download/lis_qu18/lisanarb.com_qu1802.pdf https://archive.org/download/HifdQuran_201901/Hifd_Qur%27an.pdf https://archive.org/stream/lis_qu18/lisanarb.com_qu1802#mode/2up 
 السياسة الخارجية الأمريكية ومصادرھا الداخلية, رؤي وشواھد	 تشارلز كيجلي و يوجين ويتكوف		 المشروع (المركز) القومي للترجمة	 القاهرة	 2004م	 الأولى 	 1 	 494 	https://www.lisanarb.com/2023/12/pdf_264.html	https://archive.org/download/lis_sa47/lisanarb.com_sa4732.pdf https://archive.org/download/NCT01/NCT0645A.pdf https://archive.org/stream/lis_sa47/lisanarb.com_sa4732#mode/2up 
 السياحة والسياسة مدخل إلي التنمية السياحية الرشيدة	 كولن مايكل هول		 المشروع (المركز) القومي للترجمة	 القاهرة	 2003م	 الأولى 	 1 	 306 	https://www.lisanarb.com/2023/12/pdf_990.html	https://archive.org/download/lis_sa47/lisanarb.com_sa4731.pdf https://archive.org/download/NCT01/NCT0613A.pdf https://archive.org/stream/lis_sa47/lisanarb.com_sa4731#mode/2up 
 السلام الصليبي, الجماعة المسيحية والعالم الإسلامي والنظام السياسي	 توماش ماستناك		 المشروع (المركز) القومي للترجمة	 القاهرة	 2009م	 2	 1 	 576 	https://www.lisanarb.com/2023/12/pdf_187.html	https://archive.org/download/lis_sa47/lisanarb.com_sa4730.pdf https://archive.org/download/NCT01/NCT0620A.pdf https://archive.org/stream/lis_sa47/lisanarb.com_sa4730#mode/2up 
 السافاك, منظمة السافاك ودورها فى تطور الأوضاع الداخلية لإيران فى عهد الشاه	 تقي نجاري راد		 المشروع (المركز) القومي للترجمة	 القاهرة	 2003م	 الأولى 	 1 	 320 	https://www.lisanarb.com/2023/12/pdf_306.html	https://archive.org/download/lis_sa44/lisanarb.com_sa4409.pdf https://archive.org/download/NCT01/NCT0396A.pdf https://archive.org/stream/lis_sa44/lisanarb.com_sa4409#mode/2up 
 الدولة والسلطة والسياسة في الشرق الأوسط	 روجر أوين		 المشروع (المركز) القومي للترجمة	 القاهرة	 2004م	 الأولى 	 1 	 407 	https://www.lisanarb.com/2023/12/pdf_127.html	https://archive.org/download/lis_sa47/lisanarb.com_sa4727.pdf https://archive.org/download/NCT01/NCT0650A.pdf https://archive.org/stream/lis_sa47/lisanarb.com_sa4727#mode/2up 
 الدولة المارقة، دليل إلى الدولة العظمى الوحيدة في العالم	 وليم بلوم		 المشروع (المركز) القومي للترجمة	 القاهرة	 2003م	 الأولى 	 1 	 416 	https://www.lisanarb.com/2023/12/pdf_730.html	https://archive.org/download/lis_sa45/lisanarb.com_sa4516.pdf https://archive.org/download/NCT01/NCT0463A.pdf https://archive.org/stream/lis_sa45/lisanarb.com_sa4516#mode/2up 
 الدبلوماسية الفاعلة	 بيتر مارشال		 المشروع (المركز) القومي للترجمة	 القاهرة	 2005م	 الأولى 	 1 	 290 	https://www.lisanarb.com/2023/12/pdf_118.html	https://archive.org/download/lis_qt13/lisanarb.com_qt1317.pdf https://archive.org/download/NCT01/NCT0899A.pdf https://archive.org/stream/lis_qt13/lisanarb.com_qt1317#mode/2up 
 الفتوى الحموية الكبرى	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 شريف محمد فؤاد هزاع		 شبين الكوم - مصر	 1411هـ ، 1991م	 الأولى 	 1 	 192 	https://www.lisanarb.com/2023/12/pdf_573.html	https://archive.org/download/lis_et40/lis_et4007.pdf https://archive.org/download/lis_et42/lis_et4202.pdf https://archive.org/stream/lis_et40/lis_et4007#mode/2up 
 الفتوى الحموية الكبرى (ط الأولى)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 د. حمد بن عبد المحسن التويجري		 الرياض	 1419هـ ، 1998م	 الأولى 	 1 	 687 	https://www.lisanarb.com/2023/12/pdf_553.html	https://archive.org/download/lis_et40/lis_et4006.pdf https://archive.org/download/lis_et42/lis_et4201.pdf https://archive.org/stream/lis_et40/lis_et4006#mode/2up 
 الفتاوى الكبرى	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 محمد عبد القادر عطا - مصطفى عبد القادر عطا		 بيروت	 1408هـ ، 1987م	 الأولى 	 6 	 3313 	https://www.lisanarb.com/2023/12/pdf_408.html	https://archive.org/download/lis_et41/lis_et4101.pdf https://archive.org/download/lis_et41/lis_et4102.pdf https://archive.org/download/lis_et41/lis_et4103.pdf https://archive.org/download/lis_et41/lis_et4104.pdf https://archive.org/download/lis_et41/lis_et4105.pdf https://archive.org/download/lis_et41/lis_et4106.pdf https://archive.org/download/FPftawak/ftawak0.pdf https://archive.org/download/FPftawak/ftawak1.pdf https://archive.org/download/FPftawak/ftawak2.pdf https://archive.org/download/FPftawak/ftawak3.pdf https://archive.org/download/FPftawak/ftawak4.pdf https://archive.org/download/FPftawak/ftawak5.pdf https://archive.org/download/FPftawak/ftawak6.pdf https://archive.org/stream/lis_et41/lis_et4101#mode/2up https://archive.org/stream/lis_et41/lis_et4102#mode/2up https://archive.org/stream/lis_et41/lis_et4103#mode/2up https://archive.org/stream/lis_et41/lis_et4104#mode/2up https://archive.org/stream/lis_et41/lis_et4105#mode/2up https://archive.org/stream/lis_et41/lis_et4106#mode/2up 
 الفتاوى العراقية	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 زهير الشاويش - عبد الله عبد الصمد المفتي		 بيروت - دمشق - عمان	 1425هـ ، 2004م	 الأولى 	 2 تم دمجهما في مجلد واحد	 1259 	https://www.lisanarb.com/2023/12/pdf_844.html	https://archive.org/download/lis_et40/lis_et4005_0.pdf https://archive.org/download/lis_et40/lis_et4005_1.pdf https://archive.org/download/waq62854/62854p.pdf https://archive.org/download/waq62854/62854.pdf https://archive.org/stream/lis_et40/lis_et4005_0#mode/2up https://archive.org/stream/lis_et40/lis_et4005_1#mode/2up 
 العقيدة الوسطية ويليها المناظرة في العقيدة الواسطية بين شيخ الإسلام ابن تيمية وعلماء عصره	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 محب الدين الخطيب		 القاهرة		 6	 1 	 48 	https://www.lisanarb.com/2023/12/pdf_352.html	https://archive.org/download/lis_et40/lis_et4004.pdf https://archive.org/download/waq212/212.pdf https://archive.org/stream/lis_et40/lis_et4004#mode/2up 
 العقيدة الواسطية (مفهرس)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 محمد بن عبد العزيز بن مانع		 الرياض		 الأولى 	 1 	 33 	https://www.lisanarb.com/2023/12/pdf_687.html	https://archive.org/download/lis_et40/lis_et4003.pdf https://archive.org/download/akiwasmanakiwasman/akiwasman.pdf https://archive.org/stream/lis_et40/lis_et4003#mode/2up 
 العقيدة الواسطية (ط أضواء السلف)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 أبو محمد أشرف بن عبد المقصود		 الرياض		 2	 1 	 160 	https://www.lisanarb.com/2023/12/pdf_113.html	https://archive.org/download/lis_et40/lis_et4001.pdf https://archive.org/download/waq43575/43575.pdf https://archive.org/stream/lis_et40/lis_et4001#mode/2up 
 القواعد في النحو والإعراب (نسخة مفهرسة وقابلة للبحث)	 الشيخ حمود حميد الصوافي		 مركز العيسرى ، خزانة العيسرى ، درجات للتعلم عن بعد			 الأولى 	 2 تم دمجهما في مجلد واحد	 303 	https://www.lisanarb.com/2023/12/pdf_435.html	https://archive.org/download/lis_n102/lisanarb.com_n1203.pdf https://archive.org/download/lis_n100/lisanarb.com_n1003.pdf https://archive.org/stream/lis_n102/lisanarb.com_n1203#mode/2up 
 الصفوة من القواعد الإعراب (مفهرس)	 د. عبد الكريم بكار			 قطر - دمشق	 1435هـ ، 2014م	 الأولى 	 1 	 221 	https://www.lisanarb.com/2023/12/pdf_531.html	https://archive.org/download/lis_n104/lisanarb.com_n1402.pdf https://archive.org/stream/lis_n104/lisanarb.com_n1402#mode/2up 
 الإعراب و القواعد (نسخة مفهرسة وقابلة للبحث)	 دار الريحان الحديثة			 فاس , المغرب	 	 الأولى 	 1 	 131 	https://www.lisanarb.com/2023/12/pdf_240.html	https://archive.org/download/lis_n102/lisanarb.com_n1202.pdf https://archive.org/download/lis_n100/lisanarb.com_n1001.pdf https://archive.org/stream/lis_n102/lisanarb.com_n1202#mode/2up 
 إرشادات نحويَّة لتيسير اللغة العربيَّة (نسخة مفهرسة وقابلة للبحث)	 محمد محمود عبد الله			 المنصورة - مصر 	 2006م	 الأولى 	 1 	 113 	https://www.lisanarb.com/2023/12/pdf_323.html	https://archive.org/download/lis_n102/lisanarb.com_n1201.pdf https://archive.org/download/lis_n100/lisanarb.com_n1002.pdf https://archive.org/stream/lis_n102/lisanarb.com_n1201#mode/2up 
 الأرجوزة السينائية في المسائل الطبية	 ابن سينا، أبو علي الحسين بن علي (ت 428هـ)	 عبد المجيد			 1235هـ ، 1829م	 الأولى 	 1 	 106 	https://www.lisanarb.com/2023/12/pdf_880.html	https://archive.org/download/lis_q101/lisanarb.com_q1108.pdf https://archive.org/download/lis_qde10/lis_qde1010.pdf https://archive.org/stream/lis_q101/lisanarb.com_q110#8mode/2up 
 الأدویة المفردة في کتاب (القانون في الطب)	 ابن سينا، أبو علي الحسين بن علي (ت 428هـ)	 د. مهند عبد الأمير الأعسم		 بيروت	 1404هـ ، 1984م	 الأولى 	 1 	 215 	https://www.lisanarb.com/2023/12/pdf_850.html	https://archive.org/download/lis_q101/lisanarb.com_q1107.pdf https://archive.org/stream/lis_q101/lisanarb.com_q1107#mode/2up 
 أسباب حدوث الحروف (ط دانشكاه)	 ابن سينا، أبو علي الحسين بن علي (ت 428هـ)	 برويز ناتل خانلرى		 طهران	 1333هـ	 الأولى 	 1 	 105 	https://www.lisanarb.com/2023/12/pdf_509.html	https://archive.org/download/lis_q101/lisanarb.com_q1102.pdf https://archive.org/stream/lis_q101/lisanarb.com_q1102#mode/2up 
 أسباب حدوث الحروف (ط المؤيد)	 ابن سينا، أبو علي الحسين بن علي (ت 428هـ)	 محب الدين الخطيب		 القاهرة	 1332هـ	 الأولى 	 1 	 22 	https://www.lisanarb.com/2023/12/pdf_633.html	https://archive.org/download/lis_q101/lisanarb.com_q1101.pdf https://archive.org/stream/lis_q101/lisanarb.com_q1101#mode/2up 
 أسباب حدوث الحروف	 ابن سينا، أبو علي الحسين بن علي (ت 428هـ)	 محمد حسان الطيان و يحيى مير علم		 سوريا	 1402هـ ، 1982م	 الأولى 	 1 	 168 	https://www.lisanarb.com/2023/12/pdf_982.html	https://archive.org/download/lis_q100/lisanarb.com_q1010.pdf https://archive.org/download/lis_ar33/lisanarb.com_ar3306.pdf https://archive.org/stream/lis_q100/lisanarb.com_q1010#mode/2up 
 أحوال النفس, رسالة فى النفس وبقائها ومعادها (ط باريس)	 ابن سينا، أبو علي الحسين بن علي (ت 428هـ)	 د. أحمد فؤاد الأهواني		 باريس	 2007م	 الأولى 	 1 	 204 	https://www.lisanarb.com/2023/12/pdf_784.html	https://archive.org/download/lis_q100/lisanarb.com_q1008.pdf https://archive.org/download/lis_fa02/lis_fa0208.pdf https://archive.org/stream/lis_q100/lisanarb.com_q1008#mode/2up 
 أحوال النفس؛ رسالة في النفس وبقائها ومعادها (ط الحلبى)	 ابن سينا، أبو علي الحسين بن علي (ت 428هـ)	 د. أحمد فؤاد الأهواني		 القاهرة	 1371هـ , 1953م 	 الأولى 	 1 	 205 	https://www.lisanarb.com/2023/12/pdf_313.html	https://archive.org/download/lis_q100/lisanarb.com_q1009.pdf https://archive.org/download/lis_fa002/lis_fa0209.pdf https://archive.org/stream/lis_q100/lisanarb.com_q1009#mode/2up 
 الركض خلف الزمان, شعر			 المشروع (المركز) القومي للترجمة	 القاهرة	 2002م	 الأولى 	 1 	 212 	https://www.lisanarb.com/2023/12/pdf_513.html	https://archive.org/download/lis_sa43/lisanarb.com_sa4308.pdf https://archive.org/download/NCT01/NCT0345A.pdf https://archive.org/stream/lis_sa43/lisanarb.com_sa4308#mode/2up 
 الحب الذي كان, وقصائد أخرى (مختارات شعریة من شبه القارة الهندية)			 المشروع (المركز) القومي للترجمة	 القاهرة	 2003م	 الأولى 	 1 	 188 	https://www.lisanarb.com/2023/12/pdf_999.html	https://archive.org/download/lis_sa45/lisanarb.com_sa4510.pdf https://archive.org/download/lis_diw46/lis_diw4608.pdf https://archive.org/stream/lis_sa45/lisanarb.com_sa4510#mode/2up 
 الأعمال الشعرية الكاملة لـ جورج سفيريس، الحاصل علي جائزة نوبل في الأدب	 جورج سفيرديس		 المشروع (المركز) القومي للترجمة، القاهرة		 2000م	 الأولى 	 1 	 480 	https://www.lisanarb.com/2023/12/pdf_696.html	https://archive.org/download/lis_sa39/lisanarb.com_sa3907.pdf https://archive.org/download/NCT01/NCT0019A.pdf https://archive.org/stream/lis_sa39/lisanarb.com_sa3907#mode/2up 
 الأعمال الشعرية الكاملة (الجزء الأول)	 فيدريكو غرسية لوركا		 المشروع (المركز) القومي للترجمة، القاهرة		 1998م	 الأولى 	 1 	 396 	https://www.lisanarb.com/2023/12/pdf_143.html	https://archive.org/download/lis_sa37/lisanarb.com_sa3716.pdf https://archive.org/download/NCT01/NCT0056A.pdf https://archive.org/stream/lis_sa37/lisanarb.com_sa3716#mode/2up 
 الإسراء والمعراج في تراث الشعر الفارسي			 المشروع (المركز) القومي للترجمة	 القاهرة	 2005م	 الأولى 	 1 	 360 	https://www.lisanarb.com/2023/12/pdf_511.html	https://archive.org/download/lis_qt12/lisanarb.com_qt1205.pdf https://archive.org/download/NCT01/NCT0751A.pdf https://archive.org/stream/lis_qt12/lisanarb.com_qt1205#mode/2up 
 أغنيات وسوناتات, للشاعر الإنجلیزی جون دن	 جون دن		 المشروع (المركز) القومي للترجمة	 القاهرة	 2002م	 الأولى 	 1 	 184 	https://www.lisanarb.com/2023/12/pdf_815.html	https://archive.org/download/lis_sa44/lisanarb.com_sa4403.pdf https://archive.org/download/NCT01/NCT0387A.pdf https://archive.org/stream/lis_sa44/lisanarb.com_sa4403#mode/2up 
 العقود (ط المورد)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 أبو يعقوب نشأت بن كمال المصري			 1423هـ	 الأولى 	 1 	 480 	https://www.lisanarb.com/2023/12/pdf_176.html	https://archive.org/download/lis_et39/lis_et3907.pdf https://www.archive.org/download/waq57491/57491.pdf https://archive.org/stream/lis_et39/lis_et3907#mode/2up 
 العقود (ط المحمدية)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 محمد حامد الفقي		 القاهرة	 1386هـ ، 1949م	 الأولى 	 1 	 264 	https://www.lisanarb.com/2023/12/pdf_356.html	https://archive.org/download/lis_et39/lis_et3908_0.pdf https://archive.org/download/lis_et39/lis_et3908_1.pdf https://archive.org/download/waq67610/67610p.pdf https://archive.org/download/waq67610/67610.pdf https://archive.org/stream/lis_et39/lis_et3908_0#mode/2up https://archive.org/stream/lis_et39/lis_et3908_1#mode/2up 
 العبودية (مفهرس)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 محمد ناصر الدين الألباني و محمد زهير الشاويش		 بيروت - دمشق - عمان	 1426هـ ، 2005م	 7 	 1 	 174 	https://www.lisanarb.com/2023/12/pdf_193.html	https://archive.org/download/lis_et39/lis_et3905.pdf https://archive.org/download/FP159423/159423.pdf https://archive.org/stream/lis_et39/lis_et3905#mode/2up 
 العبودية (دار الأصالة)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 على حسن عبد الحميد الحلبي		 الإسماعيلية	 1419هـ ، 1999م	 3 	 1 	 151 	https://www.lisanarb.com/2023/12/pdf_547.html	https://archive.org/download/lis_et39/lis_et3904.pdf https://archive.org/download/lis_et39/lis_et3906.pdf https://archive.org/stream/lis_et39/lis_et3904#mode/2up 
 السياسة الشرعية, في إصلاح الراعي والرعية (ط المجمع)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 علي بن محمد العمران		 جدة	 1429هـ	 الأولى 	 1 	 346 	https://www.lisanarb.com/2023/12/pdf_958.html	https://archive.org/download/lis_et80/lis_et8006.pdf https://archive.org/download/waq33262waq/33262.pdf https://archive.org/stream/lis_et80/lis_et8006#mode/2up 
 الرسالة المدنية (بحث نظرى وتطبيقى فى الأسماء والصفات)	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 وليد بن عبد الرحمن الفريان		 الرياض	 1408هـ	 الأولى 	 1 	 82 	https://www.lisanarb.com/2023/12/pdf_819.html	https://archive.org/download/lis_et39/lis_et3903.pdf https://archive.org/download/waq21943/21943.pdf https://archive.org/stream/lis_et39/lis_et3903#mode/2up 
 الرسالة القبرصية, خطاب لسرجواس ملك قبرص	 ابن تيمية، تقي الدين أبي العباس أحمد الحراني (ت 728هـ)	 قصى محب الدين الخطيب	 المطبعة السلفية ومكتبتها	 جدة	 1394هـ ، 1974م	 الأولى 	 1 	 76 	https://www.lisanarb.com/2023/12/pdf_253.html	https://archive.org/download/lis_et39/lis_et3901.pdf https://archive.org/stream/lis_et39/lis_et3901#mode/2up 
 علم الدلالة والأنطولوجيا من منظور حوسبة اللغة العربية	 د. هند الخليفة, د. نوال الحلوة, د. عريب العويشق, د. عالية باحنشل			 الرياض	 2017م	 الأولى 	 1 	 130 	https://www.lisanarb.com/2023/12/pdf_795.html	https://archive.org/download/lis_ar24/lisanarb.com_ar2405.pdf https://archive.org/stream/lis_ar24/lisanarb.com_ar2405#mode/2up 
 علم الدلالة (ط طلاس)	 بيار غيرو			 دمشق 	 1988م	 الأولى 	 1 	 205	https://www.lisanarb.com/2023/12/pdf_773.html	https://archive.org/download/lis_ar24/lisanarb.com_ar2403.pdf https://archive.org/stream/lis_ar24/lisanarb.com_ar2403#mode/2up 
 علم الدلالة (ط قار يونس)	 ريمون لوبلون - كلود جرمان			 ليبيا	 1997م	 الأولى 	 1 	 117 	https://www.lisanarb.com/2023/12/pdf_643.html	https://archive.org/download/lis_ar21/lisanarb.com_ar2106.pdf https://archive.org/download/lis_ar21/lisanarb.com_ar2109.pdf https://archive.org/stream/lis_ar21/lisanarb.com_ar2106#mode/2up 
 علم الدلالة	 د. عبد الكريم محمد حسن جبل			 مصر	 2006م	 الأولى 	 1 	 77 	https://www.lisanarb.com/2023/12/pdf_220.html	https://archive.org/download/lis_ar23/lisanarb.com_ar2304.pdf https://archive.org/stream/lis_ar23/lisanarb.com_ar2304#mode/2up 
 علم الدلالة (ط عويدات)	 بيار غيرو			 بيروت	 1986م	 الأولى 	 1 	 174 	https://www.lisanarb.com/2023/12/pdf_806.html	https://archive.org/download/lis_ar24/lisanarb.com_ar2402.pdf https://archive.org/stream/lis_ar24/lisanarb.com_ar2402#mode/2up 
 علم الدلالة (مفهرس)	 أف آر بالمر ترجمة			 العراق - بغداد	 1985م	 الأولى 	 1 	 220 	https://www.lisanarb.com/2023/12/pdf_506.html	https://archive.org/download/lis_ar24/lisanarb.com_ar2401.pdf https://archive.org/stream/lis_ar24/lisanarb.com_ar2401#mode/2up 
 علم الدلالة في المعجم العربي	 د. عبد القادر سلامي			 الجزائر	 2007م	 الأولى 	 1 	 142 	https://www.lisanarb.com/2023/12/pdf_146.html	https://archive.org/download/lis_ar23/lisanarb.com_ar2308.pdf https://archive.org/download/ilm_al-dalala_fi_al-moajam/ilm_al-dalala_fi_al-moajam.pdf https://archive.org/stream/lis_ar23/lisanarb.com_ar2308#mode/2up 
 الثقافة قمر لا يغيب	 د. نجاح العطار		 الهيئة العامة السورية للكتاب	 دمشق	 2016م	 الأولى 	 1 	 712 	https://www.lisanarb.com/2023/12/pdf_679.html	https://archive.org/download/lis_hs17/lisanarb.com_hs1705.pdf https://archive.org/stream/lis_hs17/lisanarb.com_hs1705#mode/2up 
 التوأمان (أمي وسورية)	 سهام يوسف		 الهيئة العامة السورية للكتاب	 دمشق	 2016م	 الأولى 	 1 	 280 	https://www.lisanarb.com/2023/12/pdf_577.html	https://archive.org/download/lis_hs17/lisanarb.com_hs1704.pdf https://archive.org/stream/lis_hs17/lisanarb.com_hs1704#mode/2up 
 التمثيل السينمائي	 ماري إلين أوبراين		 الهيئة العامة السورية للكتاب	 دمشق	 2017م	 الأولى 	 1 	 178 	https://www.lisanarb.com/2023/12/pdf_641.html	https://archive.org/download/lis_hs17/lisanarb.com_hs1703.pdf https://archive.org/stream/lis_hs17/lisanarb.com_hs1703#mode/2up 
 التربية في الوطن العربي, منظور قومي تاريخي	 د. ملكة أبيض		 الهيئة العامة السورية للكتاب	 دمشق	 2013م	 الأولى 	 1 	 194 	https://www.lisanarb.com/2023/12/pdf_704.html	https://archive.org/download/lis_hs16/lisanarb.com_hs1609.pdf https://archive.org/stream/lis_hs16/lisanarb.com_hs1609#mode/2up 
 التحقيق الجنائي والطب الشرعي	 د. بارعة القدسي		 الهيئة العامة السورية للكتاب	 دمشق	 2017م	 الأولى 	 1 	 162 	https://www.lisanarb.com/2023/12/pdf_494.html	https://archive.org/download/lis_hs16/lisanarb.com_hs1606.pdf https://archive.org/stream/lis_hs16/lisanarb.com_hs1606#mode/2up 
 الإله الخفي	 لوسيان غولدمان 		 الهيئة العامة السورية للكتاب	 دمشق	 2010م	 الأولى 	 1 	 650 	https://www.lisanarb.com/2023/12/pdf_995.html	https://archive.org/download/lis_hs15/lisanarb.com_hs1506.pdf https://archive.org/stream/lis_hs15/lisanarb.com_hs1506#mode/2up 
 الإعلام أدوار وإمبراطوريات	 د. هزوان الوز		 الهيئة العامة السورية للكتاب	 دمشق	 2012م	 الأولى 	 1 	 210 	https://www.lisanarb.com/2023/12/pdf_905.html	https://archive.org/download/lis_hs15/lisanarb.com_hs1504.pdf https://archive.org/stream/lis_hs15/lisanarb.com_hs1504#mode/2up 
 تفسير القرآن العظيم (مفهرس)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)			 بيروت	 1420هـ ، 2000م	 الأولى 	 1 	 2061 	https://www.lisanarb.com/2023/12/pdf_374.html	https://archive.org/download/lis_q140/lisanarb.com_q4008.pdf https://archive.org/download/waq105952/105952.pdf https://archive.org/stream/lis_q140/lisanarb.com_q4008#mode/2up 
 تفسير القرآن العظيم (ط قرطبة)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 مجموعة من المحققين		 	  1421هـ ، 2000م	 الأولى 	 15 	 2000 	https://www.lisanarb.com/2023/12/pdf_545.html	https://archive.org/download/FPtkather/tkather00.pdf https://archive.org/download/FPtkather/tkather01p.pdf https://archive.org/download/FPtkather/tkather01.pdf https://archive.org/download/FPtkather/tkather02.pdf https://archive.org/download/FPtkather/tkather03.pdf https://archive.org/download/FPtkather/tkather04.pdf https://archive.org/download/FPtkather/tkather05.pdf https://archive.org/download/FPtkather/tkather06.pdf https://archive.org/download/FPtkather/tkather07.pdf https://archive.org/download/FPtkather/tkather08.pdf https://archive.org/download/FPtkather/tkather09.pdf https://archive.org/download/FPtkather/tkather10.pdf https://archive.org/download/FPtkather/tkather11.pdf https://archive.org/download/FPtkather/tkather12.pdf https://archive.org/download/FPtkather/tkather13.pdf https://archive.org/download/FPtkather/tkather14.pdf https://archive.org/download/FPtkather/tkather15.pdf https://archive.org/download/tkather/tkather00.pdf https://archive.org/download/tkather/tkather01p.pdf https://archive.org/download/tkather/tkather01.pdf https://archive.org/download/tkather/tkather02.pdf https://archive.org/download/tkather/tkather03.pdf https://archive.org/download/tkather/tkather04.pdf https://archive.org/download/tkather/tkather05.pdf https://archive.org/download/tkather/tkather06.pdf https://archive.org/download/tkather/tkather07.pdf https://archive.org/download/tkather/tkather08.pdf https://archive.org/download/tkather/tkather09.pdf https://archive.org/download/tkather/tkather10.pdf https://archive.org/download/tkather/tkather11.pdf https://archive.org/download/tkather/tkather12.pdf https://archive.org/download/tkather/tkather13.pdf https://archive.org/download/tkather/tkather14.pdf https://archive.org/download/tkather/tkather15.pdf https://archive.org/stream/FPtkather/tkather01#mode/2up 
