title	author	date	pages	tag	url
جسد النار والخرائب	عصام ترشحاني	2005		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/05/poetry05/158-A-T/ind-book05-po001.htm
أقرب من الأصدقاء أبعد من الخصوم	د.راتب سكر	2005		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/05/poetry05/159-R-S/ind-book05-po001.htm
نقوش سومرية	خالد الخزرجي	2005		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/05/poetry05/221-H-H/ind-book05-po001.htm
آخر أول الطقس	توفيق أحمد	2005		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/05/poetry05/242-T-A/ind-book05-po001.htm
يُعلّقُني قَمَراً.. ويَنامْ	عمر إدلبي	2005		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/05/poetry05/34-A-A/ind-book05-po001.htm
نداءات استغاثة	تميم صائب	2005		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/05/poetry05/376-T-S/ind-book05-po001.htm
كأنّـي أرى	عبد القادر الحصني	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/asisee/ind-book06-po001.htm
رماد القمر حنين الشجر	فراس فائق دياب	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/84-F-D/ind-book06-po001.htm
مَجَاز البجعات	فؤاد كحل	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/72-F-K/ind-book06-po001.htm
بين القلب وما يخفى	موفق نادر	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/66-m-n/ind-book06-po001.htm
في مواسم التعب	عبد الرزاق عبد الواحد	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/5-a-w/ind-book06-po001.htm
لماذا أحبك	زهير هدلة	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/325-z-h/ind-book06-po001.htm
وما زلتُ أمشي	أحمد الخطيب	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/28-A-H/ind-book06-po001.htm
مرايا تشبهني	يوسف طافش	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/274-g-t/ind-book06-po001.htm
أنفاسُ الخزامى	محمد حديفي	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/271-M-H/ind-book06-po001.htm
نساء جميلات... نساء كالأحلام	باسل عبد الله	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/235-b-a/ind-book06-po001.htm
نايٌ يُذاكر في الظلام	محمد الفهد	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/231-m-f/ind-book06-po001.htm
تداعيات في حضرة الموت الشرقي	محمد ديب الزهر	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/218-m-z/ind-book06-po001.htm
مشاهد	مظهر الحجي	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/205-m-h/ind-book06-po001.htm
لا تكسري الناي	صالح هوّاري	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/170-s-h/ind-book06-po001.htm
صلاة للحزن	طلعت سفر	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/133-t-s/ind-book06-po001.htm
منابع البيان	جابر خير بك	2006		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/06/poetry06/jaber/ind-book06-po001.htm
أسرار وجه	علي المزعل	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/151aa/ind-book001.htm
الاغتيال	ابراهيم خريط	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/147-hret/ind-book001.htm
الربع الخالي	محسن خضر	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/89-m-h/ind-book001.htm
امبراطورة الخراب العربي	جان الكسان	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/127-j-a/ind-book001.htm
حرق الليل	سحر سليمان	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/129-s-s/ind-book001.htm
حكايا طائر السمرمر	د.هزوان الوز	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/47-ha/ind-book001.htm
رحلة الى مرافئ النجوم	اسكندر نعمة	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/1-a-n/ind-book001.htm
سقمة حارات	عبد الفتاح عبد الولي	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/21-aaa/ind-book001.htm
قصة فنان	ابراهيم كبة	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/153-a-k/ind-book001.htm
مذكرات النساي الشامية	محمد بلقاسم خمار	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/162-m-h/ind-book001.htm
مملكة الصمت	د.ناديا خوست	1997		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/97/stories/76-n-h/ind-book001.htm
احتمالات	طلعت سقيرق	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/70-t-s/ind-book98-so001.htm
أطول رسالة في العالم	نيكول سشيني غاوس ت:وفاء شوكت	1998		قصة طويلة	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/105-m-k/ind-book98-so001.htm
مياه آسنة من أجل الاسفنج	زهير جبور	1998		قصة طويلة	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/155-z-j/ind-book98-so001.htm
أحمر أبيض	غسان كامل ونوس	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/67-g-w/ind-book98-so001.htm
آخر الرجال	محسن يوسف	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/111-mu/ind-book98-so001.htm
اضطرام الهويس	سامي حمزة	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/53-s-h/ind-book98-so001.htm
الأزل و البندقية	عبد الحميد بن هدوقة	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/65-a-h/ind-book98-so001.htm
البازيار الجميل	ابراهيم الخليل	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/91-a-h1/ind-book98-so001.htm
الطعام و العيون	د.أبو العيد دودو	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/154-a-i1/ind-book98-so001.htm
الفرح المبجل	سهيل مشوح	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/86-s-m1/ind-book98-so001.htm
المغني و النخلة	خليل جاسم الحميدي	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/128-j-h/ind-book98-so001.htm
الوصية	محمد رشيد رويلي	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/155-m-r/ind-book98-so001.htm
أوتار غير مدوزنة	محمد أبو خضور	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/141-m-h/ind-book98-so001.htm
بوح الزمن الأخير	حنان درويش	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/123-h-d/ind-book98-so001.htm
توت شامي يا توت	جمال جنيد	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/165-j-j/ind-book98-so001.htm
حكايات ساخرة	إبراهيم خريط	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/85-a-b/ind-book98-so001.htm
حمى الكلام	حسن حميد	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/165-h-h/ind-book98-so001.htm
حين غضب القمر	وصال سمير	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/119-w-s/ind-book98-so001.htm
طلقة في الهواء	رياض خليل	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/156-r-h/ind-book98-so001.htm
عندما تتكلم الأبواب	جمانة طه	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/146-j-t/ind-book98-so001.htm
فتاة عادية	شوقي بغدادي	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/203-s-b/ind-book98-so001.htm
قصة انتحار معلن	نور الدين الهاشمي	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/46-n-h/ind-book98-so001.htm
ما قالته لوحة جمشيد	عبد الرحمن سيدو	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/112-a-s/ind-book98-so001.htm
موت البجعة	هيفاء بيطار	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/152-h-f1/ind-book98-so001.htm
نفاد الرمل	وهيب سراي الدين	1998		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/82-w-s/ind-book98-so001.htm
سخريات الظلال	د.محمود موعد	1998		قصص و حكايات	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/1-m-m/ind-book98-so001.htm
لحن الرجوع الأخير	د.فخري قعوار	1998		كتابات ساخرة	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/209-f-k3/ind-book98-so001.htm
مفترق الطرق	سجيع قرقماز	1998		نصوص قصصية	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/209-f-k3/ind-book98-so001.htm
أحلام للبيع	ظافر النجار	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/98/stories98/192-s-k/ind-book98-so001.htm
أمطار صيفية	محمود زعرور	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/60-z-w/ind-book99-so001.htm
إيحاءات جديدة	ضياء قصبجي	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/49-m-z/ind-book99-so001.htm
تفاصيل أخرى للعشق	أنيسة عبود	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/63-d-k/ind-book99-so001.htm
ثلاث ليالي من ألف ليلة	محمد قرانيا	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/124-a-a/ind-book99-so001.htm
حكايات بلا شتاء	محمد شاكر السبع	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/47-m-k/ind-book99-so001.htm
حكايات شعبية	د.أحمد زياد محبّك	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/14-m-s/ind-book99-so001.htm
رجل الدارين	مصطفى فاسي	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/130-a-m/1/ind-book99-so001.htm
سفر في وريد مقطوع	منال فياض	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/13-m-f/ind-book99-so001.htm
صورة المشتاق	نزار نجار	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/17-m-f1/ind-book99-so001.htm
في الغابة	إرادة الجبوري	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/195-n-z/ind-book99-so001.htm
كوميديا الكاتب في الزمن الكاذب	حسب الله يحيى	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/38-a-j/ind-book99-so001.htm
مساقط الضوء	جاسم عاصي	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/62-h-y/ind-book99-so001.htm
يكفي أن يحبك قلب و احد لتعيش	د.هيفاء بيطار	1999		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/17-j-a/ind-book99-so001.htm
الصوت و الصدى	د.مسعود بوبو	1999		كتابات	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/68-h-b1/ind-book99-so001.htm
أجمل النساء	ماري رشو	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/99/stories99/206-m-1b/1/ind-book99-so001.htm
البهية تتزين لجلادها	الحبيب السائح	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/265-m-r/ind-book00-so001.htm
الخط الحديدي	نجلاء أحمد علي	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/104-h-s/ind-book00-so001.htm
الصراع	محمد نديم	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/8-n-a/ind-book00-so001.htm
الهولندي الطائر	د. علي عبد الأمير صالح	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/113-m-n/ind-book00-so001.htm
تفاصيل	شذا برغوث	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/16-a-a/ind-book00-so001.htm
حافلة التراب	غسان حنا	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/42-s-b/ind-book00-so001.htm
حكاية بلا نهاية	محمد عادل عبد الحق	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/72-k-h/ind-book00-so001.htm
رائحة التفاح	نجمان ياسين	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/210-m-a/ind-book00-so001.htm
رقصتها مطر	كاظم حسوني	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/242-n-a/ind-book00-so001.htm
رومانس	ميسلون هادي	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/102-k-n/ind-book00-so001.htm
زقزقة عصافير	محمد قرانيا	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/77-m-h/ind-book00-so001.htm
شتاء بلا مطر	مهدي عيسى الصقر	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/120-m-k/ind-book00-so001.htm
شظايا الجسد	وفيق أسعد	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/288-m-s/ind-book00-so001.htm
شواطئ الاحلام	اسكندر نعمه	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/174-w-a/ind-book00-so001.htm
شيخ الشباب	سحبان قدري العمر	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/154-s-n/ind-book00-so001.htm
صباح رديء آخر	أحمد خيري	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/239-s-a/ind-book00-so001.htm
صفحات من مذكرات رجل عاقل جداً	خالد حداد	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/133-a-h/ind-book00-so001.htm
طقوس الرحلة الأخيرة	ابراهيم خريط	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/182-h-h/ind-book00-so001.htm
طيوف	وهيب سراي الدين	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/137-a-k/ind-book00-so001.htm
عالم غريب	معن مصطفى الحسون	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/57-w-s/ind-book00-so001.htm
غداً يبدأ العيد	يوسف سلمان	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/164-m-h/ind-book00-so001.htm
غربة ونساء	ملك حاج عبيد	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/216-y-s/ind-book00-so001.htm
قضايا من قضايا	حمدي مخلف الحديثي	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/143-m-a/ind-book00-so001.htm
لغط موتى	يوسف المحيميد	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/286-m-h/ind-book00-so001.htm
موال وفيقة	نبيه شعار	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/214-y-m/ind-book00-so001.htm
هسيس الليل	جان ألكسان	2000		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/55-n-a/ind-book00-so001.htm
دائرة الضوء	باسم عبدو	2000		قصص قصيرة	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/62-j-a/ind-book00-so001.htm
أزرق ولكن بلون الغروب	سيد مهدي شجاعي- ت: د.ندى حسون	2000		قصص مترجمة	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/179-b-a/ind-book00-so001.htm
أهدى من قطاة	نجاح ابراهيم	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/00/stories00/n-h2/ind-book00-so001.htm
دوار	سماء سليمان	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/57-n-a/ind-book01-so001.htm
الريشة والحلم	طلعت سقيرق	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/97-s-s/ind-book01-so001.htm
العودة إلى البحر	أحمد زياد محبك	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/176-T-S/ind-book01-so001.htm
امتحان الذاكرة الصعب	محمد علي المزعل	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/160-a-z/ind-book01-so001.htm
بقرة اليتامى	رابح خدروسي	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/231-m-m/ind-book01-so001.htm
تساؤلات	عبدو محمد	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/71-r-k/ind-book01-so001.htm
حدائق الغرام السمرية	نعيم عبد مهلهل	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/50-a-m/ind-book01-so001.htm
حدائق عارية	حسب الله يحيى	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/113-N-A/ind-book01-so001.htm
زمن الشام	محسن غانم	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/80-h-a/ind-book01-so001.htm
سميتك زهرة السوسن	بديعة أمين	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/246-m-k/ind-book01-so001.htm
صخب الرماد	صبحي دسوقي	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/290-b-a/ind-book01-so001.htm
عزف على أوتار قلب	وفاء عزيز أوغلي	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/299-s-d/ind-book01-so001.htm
عكس المقص	وارد بدر السالم	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/182-W-A/ind-book01-so001.htm
لامكان يتسع للحب	حسن ابراهيم الناصر	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/152-W-S/ind-book01-so001.htm
نخلة بلا ظل	بلسم محمد	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/326-h-n/ind-book01-so001.htm
همسات صينية	هيمنى المفتى	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/214-b-m/ind-book01-so001.htm
وجه آخر للدم	علي المزعل	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/151-H-M/ind-book01-so001.htm
وردة في معتقل الخيام	جمال جنيد	2001		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/233-a-m/ind-book01-so001.htm
حب وعصافير	سهيل الشعار	2001		قصص قصيرة	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/130%20-J-J/ind-book01-so001.htm
أسطورة العشق	زهرا زواريان	2001		قصص مترجمة	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/134-S-H/ind-book01-so001.htm
ساعي البريد	جلال آل أحمد	2001		قصص مترجمة	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/345-n-z/ind-book01-so001.htm
((طقوس)) الغريب	بديع صقور	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/01/stories01/346-j-a/ind-book01-so001.htm
أخاف أن يدركني الصباح	عدنان كنفاني	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/165-B-S/ind-book02-so001.htm
أيام العبير	حسن عبد الرزاق	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/129-a-k/ind-book02-so001.htm
إضاءات على جدار الذكرى	عوض سعود عوض	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/48-h-z/ind-book02-so001.htm
البراري	زرياف المقداد	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/170-a-s/ind-book02-so001.htm
البستان	ملك حاج عبيد	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/125-Z-A/ind-book02-so001.htm
الدوران في قاع الزمان	نور الدين الهاشمي	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/107-M-A/ind-book02-so001.htm
الرهان	وهيب سراي الدين	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/300-N-H/ind-book02-so001.htm
المكتشفون يعودون	ابراهيم بن سلطان	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/34-%20w-%20s/ind-book02-so001.htm
ايقاعات الزمن الراقص	علي السباعي	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/145-a-s/ind-book02-so001.htm
ايماءات ضائعة	محسن الخفاجي	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/29-a-s/ind-book02-so001.htm
تكلَّم... لأراك	سامي حمزة	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/49-m--h/ind-book02-so001.htm
حلم بطعم النعناع	فيصل أبو سعد	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/251-s-h/ind-book02-so001.htm
حواء وأصل الأشياء	يوسف جاد الحق	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/271-f-s/ind-book02-so001.htm
خرافات معاصرة	هادي محمد جواد	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/215-y-h/ind-book02-so001.htm
درجة ضغط 18	عبد الرحمن سيدو	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/137-h-j/ind-book02-so001.htm
ربما يطلع الفجر	هيثم محسن الجاسم	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/247-A-S/ind-book02-so001.htm
رحيل الناي	موسى ابراهيم المسالمة	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/73-h-j/ind-book02-so001.htm
رسائل الليل	محمد عطا الله	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/177-M-S/ind-book02-so001.htm
شراع الأمنيات الدافئة	اسكندر نعمة	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/261-M-A/ind-book02-so001.htm
عطر الحب	هيفاء بيطار	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/56-%20A-N/ind-book02-so001.htm
فرسان مابعد المعركة	محمد بسام سرميني	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/248-H-B/ind-book02-so001.htm
في شتاء ساخن	زيدان حمود	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/157-b-s/ind-book02-so001.htm
قبلة الماء	نبيه شعار	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/248-z-h/ind-book02-so001.htm
كائنات الأحلام	صلاح زنكنة	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/47-n-s/ind-book02-so001.htm
كائنات الوحشة	حسن حميد	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/25-s-z/ind-book02-so001.htm
لحظة البرق	محمد أبو معتوق	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/278-H-H/ind-book02-so001.htm
لوحة فنان	حنون مجيد	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/273-m-m/ind-book02-so001.htm
ما قالته الضواري في حداد الإنس	إبراهيم سبتي	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/207-H-M/ind-book02-so001.htm
مدينة البامياء	د. يوسف حطيني	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/74-a-s/ind-book02-so001.htm
مطر في آخر الليل	أحمد خلف	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/128-Y-H/ind-book02-so001.htm
وكنت شاهداً	نصر محسن	2002		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/76-A-H/ind-book02-so001.htm
درس استثنائي	د.رنا أبو طوق	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/02/stories02/139%20-N%20-m/ind-book02-so001.htm
الرحيل.. من أجل مها	د.أحمد زياد محبّك	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/117-r-t/ind-book03-so001.htm
أزهار الحرية	عز الدين سطاس	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/119-a-m/ind-book03-so001.htm
جسور معلّقة	مايا عبّارة	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/121-a-s/ind-book03-so001.htm
أحلام مصادرة	آسيا علي موسى	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/138-M-A/ind-book03-so001.htm
مفازات	غسان كامل ونوس	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/174-A-M/ind-book03-so001.htm
جمرات الشوق	حسن إبراهيم الناصر	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/21-h-w/ind-book03-so001.htm
لَمَسْتُ يَوْماً رِدَاءَها	بقلم ضياء قصبجي	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/4-H-N/ind-book03-so001.htm
طقوس لقتل الحبيب	نواف أبو الهيجا	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/59-D-K/ind-book03-so001.htm
قمر أخضر على شرفة سوداء	خليل جاسم الحميدي	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/73-n-h/ind-book03-so001.htm
امرأة تسرج صهوة الروح	طلعت سقيرق	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/280-h-h/ind-book03-so001.htm
التركة	محمد نديم	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/158-T-S/ind-book03-so001.htm
غريب يا زمن	خلف الزَّرزور	2003		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/03/stories03/126-m-n/ind-book03-so001.htm
ثمة موت آخر	وهيب سراي الدين	2004		قصص	https://web.archive.org/web/20090208213703/http://awu-dam.org/book/addes/gareab/ind-book-so001.htm
